freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-104,61,89,373,4,8,59
5180,-104,63,89,374,3,9,59
5180,-104,45,87,376,4,9,58
5180,-104,45,86,376,3,8,56
5180,-104,55,88,375,3,9,59
5180,-104,39,85,377,5,10,56
5180,-104,66,89,374,3,8,60
5180,-104,62,88,374,4,10,59
5180,-104,40,88,374,3,8,59
5180,-104,66,88,374,4,10,59
5180,-104,81,89,374,4,10,61
5180,-104,47,87,375,5,8,58
5180,-104,43,87,375,4,10,58
5180,-104,80,87,376,5,9,59
5180,-104,47,86,376,4,9,58
5180,-104,70,87,376,5,9,58
5180,-104,50,85,377,6,9,57
5180,-104,68,87,376,4,10,58
5180,-104,52,86,376,6,9,57
5180,-104,56,87,376,3,12,58
5180,-104,92,87,376,4,9,59
5180,-104,71,87,376,5,10,58
5180,-104,51,87,376,4,10,59
5180,-104,55,87,376,4,10,58
5180,-104,56,87,376,4,10,58
5180,-104,54,87,376,5,9,59
5180,-104,70,87,376,5,9,58
5180,-104,49,87,376,5,9,59
5180,-104,61,87,376,4,10,58
5180,-104,46,87,376,3,11,59
5180,-104,68,86,376,5,9,57
5180,-104,67,87,376,4,8,58
5180,-104,82,87,376,4,10,59
5180,-104,35,85,377,5,9,56
5180,-104,39,87,376,5,10,58
5180,-104,56,86,377,6,8,58
5180,-104,60,88,375,5,9,60
5180,-104,40,87,375,4,6,57
5180,-104,52,86,376,5,9,57
5180,-104,68,89,373,3,8,60
5180,-104,51,85,377,5,8,57
5180,-104,48,87,375,4,9,58
5180,-104,62,88,374,4,10,60
5180,-104,52,89,373,5,11,60
5180,-104,73,87,375,4,9,59
5180,-104,52,87,375,4,9,58
5180,-104,53,87,375,4,9,58
5180,-104,68,87,375,4,8,58
5180,-104,37,87,376,5,7,58
5180,-104,51,89,374,4,10,60
5180,-104,55,86,376,4,9,57
5180,-104,86,90,373,3,11,62
5180,-104,56,86,377,4,7,57
5180,-104,39,87,375,5,9,58
5180,-104,53,87,376,5,7,58
5180,-104,52,87,375,4,7,58
5180,-104,48,89,373,5,8,60
5180,-104,41,88,375,4,6,58
5180,-104,57,87,376,6,10,59
5180,-104,30,86,376,5,9,57
5180,-104,72,90,373,4,9,61
5180,-104,35,84,378,13,11,58
5180,-104,50,87,376,6,8,58
5180,-104,76,87,375,6,8,58
5180,-104,46,86,377,6,9,56
5180,-104,54,86,376,12,10,58
5180,-104,55,88,374,6,11,60
5180,-104,59,89,373,4,7,59
5180,-104,49,86,377,5,8,57
5180,-104,39,86,376,6,9,58
5180,-104,43,87,375,3,8,58
5180,-104,56,86,377,4,8,58
5180,-104,56,87,375,4,10,59
5180,-104,55,87,375,4,9,58
5180,-104,65,88,375,3,8,59
5180,-104,62,89,373,5,9,60
5180,-104,60,89,374,4,9,60
5180,-104,36,87,375,3,9,59
5180,-104,37,87,375,3,9,58
5180,-104,58,88,374,4,10,59
5180,-104,39,87,375,4,8,58
5180,-104,67,88,374,4,8,60
5180,-104,41,88,375,3,7,59
5180,-104,81,88,375,4,9,59
5180,-104,64,88,374,3,10,59
5180,-104,52,86,376,5,8,57
5180,-104,51,88,375,5,8,59
5180,-104,52,87,376,5,11,59
5180,-104,60,87,376,3,10,59
5180,-104,39,87,376,5,9,58
5180,-104,38,86,377,5,9,57
5180,-104,47,86,376,6,9,58
5180,-104,69,89,374,2,9,60
5180,-104,75,87,375,4,10,59
5180,-104,59,89,374,4,9,59
5180,-104,77,88,375,3,10,60
5180,-104,50,88,375,4,10,59
5180,-104,48,85,378,12,10,58
5180,-104,59,86,376,4,8,57
5180,-104,71,88,375,4,9,59
5180,-104,66,88,375,5,8,59
5180,-104,42,88,374,4,8,58
5180,-104,72,87,375,5,10,59
5180,-104,63,87,375,4,7,58
5180,-104,50,87,376,6,10,58
5180,-104,74,87,375,3,10,59
5180,-104,49,87,375,4,10,59
5180,-104,47,88,374,4,10,58
5180,-104,68,87,376,5,9,58
5180,-104,42,87,375,4,9,58
5180,-104,90,88,375,5,10,60
5180,-104,32,87,375,4,9,58
5180,-104,55,87,376,6,8,59
5180,-104,41,88,375,4,9,59
5180,-104,47,88,375,4,10,60
5180,-104,49,86,377,4,8,58
5180,-104,54,87,375,5,10,58
5180,-104,74,88,375,3,10,60
5180,-104,46,86,376,5,8,58
5180,-104,66,88,375,3,8,59
5180,-104,67,87,376,4,10,58
5180,-104,42,86,376,6,9,57
5180,-104,69,88,375,5,10,59
5180,-104,60,88,375,4,10,60
5180,-104,55,86,376,5,9,58
5180,-104,89,89,374,4,9,61
5180,-104,67,87,375,4,9,58
5180,-104,77,88,374,4,10,60
5180,-104,50,86,376,6,9,58
5180,-104,54,87,376,5,8,57
5180,-104,44,87,376,12,10,59
5180,-104,45,86,376,4,9,58
5180,-104,82,88,374,5,10,59
5180,-104,49,87,376,4,10,59
5180,-104,55,87,376,5,9,59
5180,-104,71,88,374,3,6,58
5180,-104,76,88,374,4,10,59
5180,-104,60,88,375,5,9,59
5180,-104,56,87,376,3,9,58
5180,-104,83,89,374,4,10,60
5180,-104,62,89,374,5,9,60
5180,-104,56,87,376,4,11,59
5180,-104,50,87,376,4,10,59
5180,-104,54,87,376,4,9,59
5180,-104,52,86,376,4,9,57
5180,-104,38,87,375,4,9,58
5180,-104,48,87,376,3,10,59
5180,-104,40,87,376,4,10,58
5180,-104,51,86,376,5,10,57
5180,-104,50,88,375,4,8,59
5180,-104,38,87,376,4,9,58
5180,-104,50,86,376,5,9,57
5180,-104,76,90,373,4,9,62
5180,-104,49,89,374,5,7,59
5180,-104,53,88,375,5,10,59
5180,-104,62,86,376,3,9,58
5180,-104,45,87,376,5,10,59
5180,-104,37,86,376,6,8,58
5180,-104,52,87,375,4,9,59
5180,-104,67,88,374,5,9,59
5180,-104,78,89,374,3,10,60
5180,-104,53,87,375,7,8,58
5180,-104,58,88,375,3,9,59
5180,-104,80,87,375,5,9,58
5180,-104,50,87,376,4,6,57
5180,-104,41,86,376,4,9,57
5180,-104,39,88,375,6,8,59
5180,-104,57,88,375,4,8,60
5180,-104,36,85,377,5,9,56
5180,-104,29,86,376,5,8,57
5180,-104,40,88,375,4,9,59
5180,-104,59,88,375,5,10,60
5180,-104,31,85,378,4,8,55
5180,-104,52,86,377,5,8,57
5180,-104,39,85,377,6,9,57
5180,-104,61,87,376,4,9,59
5180,-104,48,88,375,2,7,59
5180,-104,55,85,377,6,7,56
5180,-104,50,87,376,6,10,58
5180,-104,65,87,375,4,9,58
5180,-104,38,87,375,4,8,58
5180,-104,51,88,375,4,9,59
5180,-104,63,88,375,4,12,60
5180,-104,52,87,375,5,9,58
5180,-104,38,87,376,4,10,58
5180,-104,48,87,376,4,8,57
5180,-104,42,85,377,6,10,57
5180,-104,46,87,375,4,11,58
5180,-104,44,86,376,3,9,57
5180,-104,50,87,376,6,9,59
5180,-104,46,87,375,5,10,58
5180,-104,45,88,374,3,8,60
5180,-104,50,87,376,5,8,58
5180,-104,39,87,375,4,10,58
5180,-104,55,86,377,4,8,57
5180,-104,47,85,377,4,10,57
5180,-104,65,89,373,5,9,60
5200,-105,76,86,377,7,11,57
5200,-105,34,87,376,5,8,58
5200,-105,61,87,376,4,8,57
5200,-105,75,87,377,5,9,57
5200,-105,55,87,377,6,8,57
5200,-105,58,87,376,4,10,58
5200,-105,44,87,377,4,11,57
5200,-105,73,87,376,4,11,59
5200,-105,68,87,376,4,10,58
5200,-105,56,87,377,6,9,58
5200,-105,55,87,376,6,8,58
5200,-105,57,87,377,5,9,57
5200,-105,54,87,377,6,10,57
5200,-105,96,87,376,4,9,59
5200,-105,61,87,376,4,9,57
5200,-105,58,87,376,4,10,58
5200,-105,66,87,376,5,11,59
5200,-105,77,87,376,4,9,57
5200,-105,52,87,376,6,9,58
5200,-105,65,87,377,5,10,57
5200,-105,70,87,376,4,9,58
5200,-105,87,87,376,4,7,57
5200,-105,72,87,376,4,11,58
5200,-105,44,87,376,4,10,58
5200,-105,63,87,376,4,9,58
5200,-105,75,87,376,4,10,59
5200,-105,71,87,377,5,10,58
5200,-105,73,87,376,4,10,59
5200,-105,64,86,377,6,8,57
5200,-105,48,87,376,5,8,58
5200,-105,66,87,377,5,8,59
5200,-105,60,84,379,5,9,55
5200,-105,69,87,376,5,9,58
5200,-105,62,88,376,4,8,59
5200,-105,80,87,376,6,9,59
5200,-105,76,87,376,5,11,59
5200,-105,40,87,377,4,9,58
5200,-105,40,85,379,6,4,56
5200,-105,27,86,378,6,9,58
5200,-105,43,87,377,4,9,58
5200,-105,40,88,376,5,9,59
5200,-105,47,86,377,5,10,57
5200,-105,35,85,378,6,10,58
5200,-105,57,89,374,4,9,60
5200,-105,48,88,375,4,7,58
5200,-105,34,86,378,6,8,57
5200,-105,41,86,377,6,8,56
5200,-105,55,89,375,5,8,60
5200,-105,30,88,376,3,6,57
5200,-105,26,86,377,5,8,57
5200,-105,43,86,378,5,9,57
5200,-105,31,87,377,5,9,58
5200,-105,40,87,377,3,8,57
5200,-105,50,88,375,4,7,58
5200,-105,52,85,378,7,8,56
5200,-105,29,85,378,5,9,57
5200,-105,43,88,376,4,9,59
5200,-105,53,87,376,5,8,58
5200,-105,58,87,376,3,9,59
5200,-105,52,88,375,5,11,59
5200,-105,34,87,377,5,11,58
5200,-105,41,86,378,6,10,58
5200,-105,65,90,374,4,9,61
5200,-105,50,87,376,4,10,58
5200,-105,36,86,377,6,9,57
5200,-105,32,85,378,6,9,56
5200,-105,51,86,377,6,10,58
5200,-105,47,88,376,5,9,59
5200,-105,29,85,378,5,7,56
5200,-105,62,89,374,5,11,61
5200,-105,36,87,376,5,9,59
5200,-105,51,88,375,4,10,59
5200,-105,61,89,375,4,9,59
5200,-105,43,86,378,5,12,58
5200,-105,40,87,377,4,9,58
5200,-105,65,86,377,5,10,58
5200,-105,49,88,376,5,5,58
5200,-105,55,87,377,5,10,58
5200,-105,71,88,375,5,7,58
5200,-105,58,85,378,6,8,56
5200,-105,66,88,376,3,9,60
5200,-105,45,86,377,5,9,57
5200,-105,64,88,375,6,9,59
5200,-105,34,86,377,5,9,57
5200,-105,52,88,375,4,9,60
5200,-105,49,86,377,5,9,57
5200,-105,69,87,376,5,9,58
5200,-105,82,89,375,4,10,60
5200,-105,73,88,376,5,8,59
5200,-105,78,86,378,5,7,58
5200,-105,40,86,377,5,8,58
5200,-105,71,87,376,5,9,58
5200,-105,94,90,374,4,7,60
5200,-105,104,88,375,5,8,59
5200,-105,84,89,375,4,9,60
5200,-105,44,85,379,6,7,56
5200,-105,63,87,377,5,7,58
5200,-105,91,84,379,5,13,58
5200,-105,55,86,377,12,10,58
5200,-105,57,87,376,5,9,58
5200,-105,48,88,376,5,8,59
5200,-105,59,87,376,5,6,57
5200,-105,34,87,376,5,9,58
5200,-105,47,88,375,4,8,59
5200,-105,74,89,374,5,8,60
5200,-105,43,87,377,4,9,58
5200,-105,35,86,378,7,9,57
5200,-105,34,86,378,4,10,57
5200,-105,72,86,377,6,10,58
5200,-105,59,87,377,4,8,57
5200,-105,32,87,376,4,9,58
5200,-105,49,89,375,3,9,60
5200,-105,47,86,377,8,10,57
5200,-105,34,88,375,6,8,59
5200,-105,36,87,376,4,11,59
5200,-105,38,85,379,17,9,58
5200,-105,54,86,377,5,10,58
5200,-105,42,85,378,14,8,58
5200,-105,58,88,375,5,9,60
5200,-105,48,84,379,5,8,55
5200,-105,49,88,375,6,8,59
5200,-105,37,87,377,6,8,58
5200,-105,55,88,376,5,10,60
5200,-105,41,86,377,6,9,57
5200,-105,49,88,376,5,9,59
5200,-105,38,85,379,5,8,56
5200,-105,50,87,376,5,10,58
5200,-105,51,89,375,4,9,60
5200,-105,59,88,376,4,9,59
5200,-105,77,89,375,3,9,62
5200,-105,70,88,376,5,10,59
5200,-105,51,87,376,4,9,57
5200,-105,40,88,376,4,9,59
