freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-105,64,88,376,5,10,59
5180,-105,74,89,375,4,6,59
5180,-105,42,86,377,5,8,57
5180,-105,43,88,376,5,9,59
5180,-105,75,88,376,5,10,59
5180,-105,81,88,375,5,8,59
5180,-105,39,88,376,5,8,58
5180,-105,57,89,375,3,8,59
5180,-105,61,88,376,5,8,59
5180,-105,49,87,376,5,9,58
5180,-105,64,88,375,5,9,59
5180,-105,65,87,377,4,9,59
5180,-105,57,87,377,4,9,59
5180,-105,70,87,377,5,11,58
5180,-105,83,87,377,6,9,58
5180,-105,61,87,377,5,10,58
5180,-105,73,87,377,4,9,57
5180,-105,62,86,377,5,10,57
5180,-105,87,87,377,3,10,59
5180,-105,49,87,377,4,8,57
5180,-105,48,87,377,4,10,58
5180,-105,69,87,377,5,9,58
5180,-105,77,87,377,4,8,57
5180,-105,69,87,377,5,10,58
5180,-105,77,87,377,5,10,59
5180,-105,66,87,377,5,11,59
5180,-105,59,87,377,4,10,58
5180,-105,67,86,377,6,9,57
5180,-105,64,87,377,5,10,59
5180,-105,58,87,377,4,9,58
5180,-105,72,87,377,5,9,58
5180,-105,50,87,377,6,10,58
5180,-105,62,86,377,5,10,57
5180,-105,76,87,377,4,8,58
5180,-105,44,87,377,5,10,58
5180,-105,48,87,377,5,9,58
5180,-105,55,87,377,4,11,59
5180,-105,76,87,377,4,8,56
5180,-105,55,87,377,4,10,58
5180,-105,56,87,377,5,9,58
5180,-105,53,86,378,5,9,57
5180,-105,54,87,377,5,9,58
5180,-105,53,87,377,5,10,58
5180,-105,71,87,377,5,9,57
5180,-105,74,87,377,5,10,58
5180,-105,49,86,377,5,10,57
5180,-105,55,87,377,4,9,58
5180,-105,79,87,377,4,10,58
5180,-105,51,87,377,4,11,59
5180,-105,79,86,377,5,7,57
5180,-105,64,87,377,5,10,58
5180,-105,51,85,379,6,7,55
5180,-105,80,87,377,5,9,58
5180,-105,70,87,377,5,9,58
5180,-105,63,87,377,5,8,57
