freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-102,25,71,390,8,12,48
5180,-102,31,71,389,7,14,48
5180,-102,40,71,389,6,13,51
5180,-102,34,71,389,7,12,47
5180,-102,39,71,389,7,9,48
5180,-102,37,75,385,7,13,53
5180,-102,39,75,385,7,13,53
5180,-102,18,75,385,8,12,52
5180,-102,35,75,385,8,13,53
5180,-102,31,75,385,8,12,53
5180,-102,37,75,385,7,12,52
5180,-102,36,75,385,8,12,52
5180,-102,37,75,385,7,13,53
5180,-102,41,75,385,8,14,54
5180,-102,33,75,385,7,11,53
5180,-102,54,75,385,8,15,55
5180,-102,48,75,385,8,14,54
5180,-102,35,75,385,9,13,53
5180,-102,31,75,385,9,10,57
5180,-102,39,75,385,7,14,53
5180,-102,29,75,385,8,11,53
5180,-102,26,75,385,8,12,54
5180,-102,38,75,385,7,14,57
5180,-102,32,75,385,6,12,53
5180,-102,35,75,385,7,14,53
5180,-102,30,75,385,6,13,53
5180,-102,46,75,385,8,12,54
5180,-102,45,75,385,5,11,52
5180,-102,45,75,385,7,11,54
5180,-102,33,75,385,9,13,54
5180,-102,26,75,385,8,12,53
5180,-102,46,75,385,8,13,54
5180,-102,40,75,385,9,14,53
5180,-102,36,75,385,7,14,54
5180,-102,48,80,380,8,15,60
5180,-102,51,82,379,8,14,60
5180,-102,32,80,380,8,10,57
5180,-102,34,79,382,9,11,56
5180,-102,39,81,380,7,12,58
5180,-102,43,82,378,7,11,59
5180,-102,37,81,380,7,11,57
5180,-102,33,81,380,7,8,58
5180,-102,65,84,377,6,11,63
5180,-102,40,81,380,8,9,60
5180,-102,19,75,385,10,13,53
5180,-102,43,81,380,7,13,59
5180,-102,28,78,383,10,16,56
5180,-102,33,78,383,8,14,56
5180,-102,32,78,383,8,15,56
5180,-102,34,78,383,7,14,57
5180,-102,46,78,383,10,12,56
5180,-102,37,78,383,8,12,55
5180,-102,51,84,376,9,11,61
5180,-102,55,83,377,7,11,62
5180,-102,40,80,380,7,12,57
5180,-102,39,80,381,8,11,58
5180,-102,30,80,381,8,10,57
5180,-102,40,71,389,7,12,50
5180,-102,45,75,386,6,11,53
5180,-102,35,75,386,6,15,54
5180,-102,41,75,386,5,15,53
5180,-102,20,75,386,7,13,53
5180,-102,35,75,386,7,14,54
5180,-102,31,75,386,8,12,53
5180,-102,34,80,381,8,12,58
5180,-102,33,82,378,6,11,59
5180,-102,43,82,379,7,13,60
5180,-102,51,81,380,7,14,60
5180,-102,46,82,378,7,13,60
5180,-102,48,83,378,7,12,60
5180,-102,34,83,377,6,13,60
5180,-102,82,82,378,7,15,62
5180,-102,32,81,379,7,13,57
5180,-102,24,79,381,8,12,57
5180,-102,45,82,378,6,11,60
5180,-102,50,83,377,5,11,61
5180,-102,48,83,377,5,11,61
5180,-102,46,84,376,7,14,62
5180,-102,42,83,378,7,11,59
5180,-102,30,81,380,6,13,58
5180,-102,52,82,378,7,12,59
5180,-102,40,80,380,9,13,58
5180,-102,52,81,379,7,12,59
5180,-102,30,81,379,7,13,59
5180,-102,42,81,379,8,10,58
5180,-102,53,82,378,5,11,60
5180,-102,36,82,378,8,11,59
5180,-102,61,81,379,8,16,61
5180,-102,28,68,393,7,13,46
5180,-102,33,71,389,7,14,48
5180,-102,38,81,380,8,13,58
5180,-102,44,81,379,7,9,59
5180,-102,41,83,377,6,12,60
5180,-102,55,83,378,6,11,60
5180,-102,51,83,377,7,12,61
5180,-102,41,81,379,7,14,61
5180,-102,48,82,378,8,13,59
5180,-102,39,80,380,8,13,58
5180,-102,41,80,380,7,12,57
5180,-102,45,82,379,7,14,60
5180,-102,45,80,380,7,13,58
5180,-102,37,80,380,9,12,57
5180,-102,40,81,380,8,14,59
5180,-102,43,81,379,7,13,59
5180,-102,50,82,379,7,16,61
5180,-102,33,81,379,7,13,58
5180,-102,41,78,382,9,14,60
5180,-102,31,74,386,11,14,56
5180,-102,40,78,382,9,13,59
5180,-102,38,82,379,7,14,59
5180,-102,35,81,380,7,12,58
5180,-102,40,82,379,6,8,59
5180,-102,45,82,378,8,12,60
5180,-102,46,81,379,8,11,59
5180,-102,51,83,377,7,11,60
5180,-102,38,81,380,7,13,59
5180,-102,37,81,379,7,10,58
5180,-102,52,81,379,7,13,60
5180,-102,36,81,380,8,13,59
5180,-102,29,81,379,8,13,58
5180,-102,25,79,381,7,12,57
5180,-102,40,81,380,8,12,58
5180,-102,37,82,379,8,14,59
5180,-102,31,79,382,9,12,56
5180,-102,48,80,380,8,10,58
5180,-102,76,80,380,7,10,63
5180,-102,49,78,383,9,12,56
5180,-102,30,65,395,8,13,47
5180,-102,24,71,389,7,14,49
5180,-102,31,71,389,7,11,47
5180,-102,30,71,389,7,12,49
5180,-102,33,68,392,7,13,47
5180,-102,32,68,392,6,11,46
5180,-102,30,68,392,7,15,47
5180,-102,27,68,392,5,12,46
5180,-102,30,71,389,7,13,51
5180,-102,29,65,395,7,14,45
5180,-102,30,65,395,15,12,45
5180,-102,33,75,385,6,14,53
5180,-102,51,75,385,6,12,53
5180,-102,33,75,385,7,10,52
5180,-102,35,75,385,7,13,52
5180,-102,33,75,385,6,12,52
5180,-102,29,75,385,8,12,52
5180,-102,32,75,385,7,13,53
5180,-102,33,68,392,15,12,47
5180,-102,30,71,389,5,13,48
5180,-102,22,71,389,6,15,51
5180,-102,32,71,389,7,12,48
5180,-102,29,71,389,6,14,49
5180,-102,29,71,389,7,14,49
5180,-102,28,75,385,7,12,54
5180,-102,39,75,385,8,12,53
5180,-102,31,75,385,6,13,53
5180,-102,36,75,385,7,13,53
5180,-102,39,68,393,7,11,48
5180,-102,25,68,393,6,13,46
5180,-102,30,68,393,7,13,46
5180,-102,33,68,393,7,15,47
5180,-102,36,68,393,7,15,47
5180,-102,29,68,393,7,11,45
5180,-102,26,68,393,7,13,46
5180,-102,30,68,393,6,15,46
5180,-102,37,68,393,6,13,46
5180,-102,31,68,393,8,12,46
5180,-102,34,68,393,7,14,46
5180,-102,33,68,393,8,12,46
5180,-102,37,68,393,7,13,47
5180,-102,31,68,393,7,15,47
5180,-102,29,68,393,5,13,47
5180,-102,34,68,393,7,12,47
5180,-102,33,68,393,8,12,45
5180,-102,32,68,393,7,14,47
5180,-102,34,65,395,7,10,44
5180,-102,32,65,396,6,13,45
5180,-102,35,71,390,7,11,49
5180,-102,35,71,390,13,10,49
5180,-102,35,71,390,7,10,49
5180,-102,31,71,390,7,9,48
5180,-102,38,71,390,8,16,50
5180,-102,33,71,390,8,11,48
5180,-102,34,71,390,7,13,48
5180,-102,69,85,375,6,11,62
5180,-102,42,80,380,8,13,58
5180,-102,53,82,378,6,13,60
5180,-102,45,81,379,6,13,58
5180,-102,46,81,380,6,12,59
5180,-102,33,80,380,7,12,57
5180,-102,35,79,381,8,12,57
5180,-102,39,79,382,9,10,57
5180,-102,26,78,382,9,13,55
5180,-102,32,80,381,8,13,58
5180,-102,30,75,386,11,14,53
5180,-102,39,75,386,8,11,53
5180,-102,38,75,386,6,12,53
5180,-102,43,75,386,7,12,53
5180,-102,30,75,386,8,12,53
5180,-102,40,75,386,6,11,53
5180,-102,21,75,386,11,15,54
5180,-102,47,81,380,8,15,60
5180,-102,37,80,380,7,11,57
5180,-102,36,78,383,9,13,56
5180,-102,36,81,379,7,13,59
5180,-102,31,78,382,9,11,56
5180,-102,38,80,381,8,12,57
5180,-102,29,79,381,11,11,57
5180,-102,34,82,379,7,12,59
5180,-102,30,80,380,8,12,58
5180,-102,34,80,380,8,11,58
5180,-102,36,81,379,7,13,59
5180,-102,59,83,378,6,13,61
5180,-102,37,80,380,9,11,59
5180,-102,41,81,379,7,13,58
5180,-102,45,82,379,8,15,61
5180,-102,34,75,385,9,12,57
5180,-102,32,80,380,8,12,58
5180,-102,46,82,378,6,12,59
5180,-102,37,82,379,7,12,58
5180,-102,58,83,377,6,13,61
5180,-102,65,85,375,7,12,63
5180,-102,51,83,377,6,13,60
5180,-102,52,83,378,7,12,59
5180,-102,53,84,377,7,13,62
5180,-102,47,84,377,5,14,60
5180,-102,50,84,377,5,12,61
5180,-102,54,83,377,7,14,60
5180,-102,35,83,378,7,12,59
5180,-102,34,81,379,7,11,57
5180,-102,47,81,379,6,8,58
5180,-102,53,84,377,5,12,60
5180,-102,29,71,389,7,13,48
5180,-102,43,81,380,7,14,59
5180,-102,34,80,380,8,12,58
5180,-102,46,82,379,5,12,59
5180,-102,74,81,379,7,13,60
5180,-102,38,82,378,7,13,60
5180,-102,45,82,379,7,12,59
5180,-102,46,81,379,8,12,59
5180,-102,37,81,379,7,11,59
5180,-102,40,82,378,6,13,60
5180,-102,43,82,379,6,12,60
5180,-102,48,83,377,6,13,61
5180,-102,52,81,380,7,13,60
5180,-102,32,81,380,6,12,59
5180,-102,44,81,380,7,12,59
5180,-102,33,81,380,7,13,58
5180,-102,27,81,380,7,12,58
5180,-102,36,68,392,6,12,47
5180,-102,34,68,392,7,12,46
5180,-102,33,68,392,8,13,47
5180,-102,32,68,392,7,12,46
5180,-102,35,68,393,6,12,46
5180,-102,36,68,393,6,13,45
5180,-102,36,68,393,10,13,47
5180,-102,32,68,393,8,14,48
5180,-102,35,68,393,6,11,46
5180,-102,28,68,393,8,15,46
5180,-102,34,68,393,8,11,45
5180,-102,33,68,393,7,11,47
5180,-102,34,68,393,6,12,46
5180,-102,31,68,393,7,12,46
5180,-102,37,68,393,6,13,46
5180,-102,35,68,393,8,14,48
5180,-102,35,68,393,7,12,46
5180,-102,32,68,393,8,12,46
5180,-102,31,68,393,9,11,46
5180,-102,30,68,393,9,13,46
5180,-102,36,68,393,6,13,46
5180,-102,33,68,393,9,11,46
5180,-102,32,71,389,6,14,48
5180,-102,35,71,389,5,12,48
5180,-102,33,71,389,5,14,49
5180,-102,34,71,389,6,13,49
5180,-102,32,71,389,6,12,48
5180,-102,29,71,389,6,14,50
5180,-102,29,71,389,7,13,49
5180,-102,37,82,379,6,11,58
5180,-102,36,81,380,7,11,57
5180,-102,42,81,380,8,12,59
5180,-102,38,82,379,7,12,60
5180,-102,34,82,379,7,13,59
5180,-102,43,82,378,7,15,60
5180,-102,43,82,379,7,12,60
5180,-102,37,81,379,6,10,59
5180,-102,58,81,380,8,13,59
5180,-102,67,83,378,7,14,61
5180,-102,31,80,380,9,12,58
5180,-102,50,81,380,8,11,57
5180,-102,38,82,379,7,12,60
5180,-102,40,82,379,7,11,59
5180,-102,26,71,389,6,14,49
5180,-102,34,65,395,8,10,44
5180,-102,31,65,396,8,12,45
5180,-102,31,71,389,6,10,47
5180,-102,27,71,389,6,15,51
5180,-102,37,71,389,7,15,50
5180,-102,31,71,389,7,11,48
5180,-102,34,71,389,7,12,49
5180,-102,33,71,389,7,12,50
5180,-102,29,68,393,8,14,47
5180,-102,43,82,379,7,13,59
5180,-102,47,82,378,6,12,59
5180,-102,41,82,379,6,11,60
5180,-102,35,80,380,7,14,58
5180,-102,71,83,377,6,13,61
5180,-102,50,80,381,8,14,58
5180,-102,43,84,377,6,13,60
5180,-102,49,81,380,7,13,59
5180,-102,52,81,380,8,13,59
5180,-102,38,81,380,8,13,58
5180,-102,29,80,380,8,11,58
5180,-102,37,81,380,7,12,59
5180,-102,29,81,380,7,12,58
