freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-105,72,87,377,5,8,58
5180,-105,59,87,377,5,9,58
5180,-105,50,87,377,5,9,58
5180,-105,54,87,377,5,9,58
5180,-105,79,87,377,5,10,59
5180,-105,78,87,377,6,10,59
5180,-105,72,87,377,6,10,59
5180,-105,84,87,377,5,10,59
5180,-105,67,87,377,6,10,59
5180,-105,58,86,378,5,8,58
5180,-105,77,87,377,5,9,58
5180,-105,54,87,377,5,11,58
5180,-105,82,87,377,5,10,58
5180,-105,70,87,377,5,8,58
5180,-105,78,87,377,6,9,59
5180,-105,67,87,377,4,11,58
5180,-105,82,86,378,6,8,57
5180,-105,45,85,378,7,11,57
5180,-105,86,87,377,4,9,58
5180,-105,66,87,377,6,9,58
5180,-105,75,86,378,5,9,58
5180,-105,70,87,377,6,10,59
5180,-105,60,86,378,6,11,58
5180,-105,61,86,378,6,10,58
5180,-105,59,87,377,4,8,57
5180,-105,73,87,377,6,8,58
5180,-105,81,87,377,5,9,58
5180,-105,71,87,377,5,11,59
5180,-105,60,87,377,4,9,57
5180,-105,60,87,377,5,8,58
5180,-105,76,87,377,4,10,59
5180,-105,49,85,378,7,10,56
5180,-105,50,86,378,5,8,57
5180,-105,82,86,377,6,9,57
5180,-105,45,87,377,6,9,58
5180,-105,53,87,377,4,10,58
5180,-105,64,87,377,4,10,59
5180,-105,82,87,377,5,9,58
5180,-105,70,86,378,6,10,58
5180,-105,72,87,377,5,8,58
5180,-105,54,87,377,6,10,59
5180,-105,62,86,378,7,9,58
5180,-105,63,87,377,5,9,59
5180,-105,58,87,377,4,10,58
5180,-105,56,87,377,6,12,59
5180,-105,56,87,377,6,10,58
5180,-105,67,87,377,5,10,58
5180,-105,59,86,378,6,8,58
5180,-105,78,87,377,7,11,59
5180,-105,41,87,377,5,10,59
5180,-105,53,87,377,5,10,58
5180,-105,55,87,377,6,8,58
5180,-105,49,86,377,6,9,58
5180,-105,60,87,377,5,12,59
5180,-105,45,86,377,6,10,57
5180,-105,69,87,377,3,11,59
5180,-105,60,87,377,4,9,58
5180,-105,61,87,377,6,11,59
5180,-105,58,87,377,5,10,58
5180,-105,58,87,377,4,11,58
5180,-105,57,86,377,6,10,57
5180,-105,46,86,378,6,10,57
5180,-105,58,87,377,6,9,58
5180,-105,62,87,377,5,10,58
5180,-105,81,87,377,5,9,58
5180,-105,55,86,377,5,8,58
5180,-105,73,87,377,5,9,58
5180,-105,57,87,377,6,7,58
5180,-105,64,87,377,4,9,57
5180,-105,59,87,377,5,9,58
5180,-105,60,87,377,6,11,59
5180,-105,59,87,377,5,10,58
5180,-105,68,87,377,5,7,57
5180,-105,72,86,377,7,9,58
5180,-105,78,86,377,5,9,58
5180,-105,67,87,377,5,9,58
5180,-105,79,87,377,6,11,59
5180,-105,65,87,377,4,10,57
5180,-105,73,87,377,6,11,58
5180,-105,72,87,377,6,9,58
5180,-105,91,87,377,6,8,57
5180,-105,62,87,377,5,8,58
5180,-105,66,87,377,4,11,58
5180,-105,73,87,377,5,10,59
5180,-105,73,87,377,5,11,59
5180,-105,80,87,377,5,7,58
5180,-105,64,87,377,6,10,59
5180,-105,52,87,377,5,8,57
5180,-105,47,87,377,5,9,58
5180,-105,78,87,377,4,10,58
5180,-105,44,87,377,6,10,58
5180,-105,57,87,377,6,10,59
5180,-105,59,87,377,5,10,58
5180,-105,81,87,377,3,11,58
5180,-105,84,87,377,5,9,58
5180,-105,50,86,378,6,10,57
5180,-105,55,86,377,6,9,57
5180,-105,75,87,377,6,11,59
5180,-105,63,87,377,6,11,59
5180,-105,64,87,377,5,9,59
5180,-105,99,87,377,4,7,58
5180,-105,40,87,377,6,8,57
5180,-105,53,87,377,5,8,57
5180,-105,50,87,377,5,8,57
5180,-105,60,87,377,5,8,57
5180,-105,69,87,377,5,9,58
5180,-105,73,87,377,4,11,59
5180,-105,57,87,377,5,9,57
5180,-105,58,86,377,6,10,57
5180,-105,45,87,377,5,9,58
5180,-105,58,87,377,5,8,58
5180,-105,55,85,378,6,9,57
5180,-105,54,87,377,5,8,57
5180,-105,52,86,377,6,9,58
5180,-105,56,87,377,5,9,58
5180,-105,46,86,377,5,10,58
5180,-105,57,87,377,5,10,59
5180,-105,58,86,378,6,9,57
5180,-105,60,87,377,5,7,59
5180,-105,64,87,377,5,9,58
5180,-105,93,87,377,5,8,58
5180,-105,61,87,377,5,8,57
5180,-105,47,87,377,4,10,59
5180,-105,52,87,377,6,9,58
5180,-105,78,87,377,6,10,59
5180,-105,61,87,377,5,8,58
5180,-105,75,87,377,4,9,59
5180,-105,74,87,377,5,10,58
5180,-105,57,87,377,5,11,59
5180,-105,57,87,377,6,9,58
5180,-105,73,87,377,5,10,58
5180,-105,65,87,377,6,10,58
5180,-105,74,87,377,7,9,58
5180,-105,61,86,377,6,10,58
5180,-105,45,87,377,6,8,58
5180,-105,46,86,377,7,7,56
5180,-105,66,87,377,5,9,58
5180,-105,58,87,377,4,8,58
5180,-105,50,87,377,6,10,58
5180,-105,58,86,377,5,10,58
5180,-105,54,87,377,5,10,59
5180,-105,85,87,377,5,9,58
5180,-105,75,86,378,5,10,58
5180,-105,59,87,377,6,10,58
5180,-105,67,87,377,6,9,59
5180,-105,68,87,377,5,8,58
5180,-105,79,87,377,6,8,58
5180,-105,51,87,377,5,9,58
5180,-105,57,87,377,4,9,58
5180,-105,80,86,378,6,9,57
5180,-105,62,87,377,5,9,59
5180,-105,49,87,377,5,10,58
5180,-105,59,87,377,5,7,58
5180,-105,55,87,377,6,9,58
5180,-105,76,87,377,3,8,57
5180,-105,71,86,378,5,8,57
5180,-105,53,87,377,6,9,58
5180,-105,54,87,377,5,11,58
5180,-105,64,87,377,4,10,59
5180,-105,66,87,377,6,9,58
5180,-105,51,84,379,7,8,55
5180,-105,50,87,377,4,8,58
5180,-105,61,87,377,5,10,57
5180,-105,76,87,377,6,8,58
5180,-105,43,87,377,6,10,58
5180,-105,65,86,377,5,8,57
5180,-105,75,87,377,5,10,59
5180,-105,54,85,378,5,9,57
5180,-105,67,87,377,5,10,58
5180,-105,59,86,377,3,9,57
5180,-105,71,87,377,5,9,59
5180,-105,44,87,377,4,10,59
5180,-105,58,87,377,5,9,59
5180,-105,54,87,377,4,9,58
5180,-105,56,87,377,5,8,58
5180,-105,69,87,377,6,11,59
5180,-105,65,87,377,4,9,58
5180,-105,79,87,377,5,8,58
5180,-105,38,87,377,4,9,59
5180,-105,67,87,377,6,8,59
5180,-105,46,86,377,5,9,57
5180,-105,86,87,377,6,11,59
5180,-105,66,86,377,6,9,57
5180,-105,39,87,377,5,9,57
5180,-105,58,86,378,6,9,57
5180,-105,44,87,377,6,10,58
5180,-105,59,87,377,6,7,57
5180,-105,55,87,377,5,10,59
5180,-105,68,87,377,6,7,57
5180,-105,70,86,377,6,8,57
5180,-105,48,87,377,5,8,58
5180,-105,62,87,377,4,7,58
5180,-105,69,87,377,6,9,58
5180,-105,62,87,377,4,9,58
5180,-105,73,87,377,6,10,58
5180,-105,62,86,377,5,10,57
5180,-105,54,87,377,6,9,57
5180,-105,54,87,377,6,9,58
5180,-105,41,86,377,6,7,57
5180,-105,57,87,377,6,11,59
5180,-105,65,87,377,6,10,58
5180,-105,53,86,378,6,12,58
5180,-105,57,85,378,5,10,57
5180,-105,58,87,377,4,9,59
5180,-105,73,87,377,4,8,58
5180,-105,33,87,377,5,8,58
5180,-105,37,87,377,5,10,58
5180,-105,70,87,377,6,10,58
5180,-105,71,87,377,4,10,59
5180,-105,54,87,377,6,10,59
5180,-105,61,87,377,5,12,60
5180,-105,54,86,377,6,9,56
5180,-105,60,86,377,5,10,57
5180,-105,69,87,377,4,8,58
5180,-105,58,87,377,6,10,58
5180,-105,48,87,377,5,10,58
5180,-105,74,87,377,7,10,58
5180,-105,75,87,377,6,10,58
5180,-105,60,87,377,6,11,59
5180,-105,51,87,377,5,9,59
5180,-105,55,87,377,6,8,57
5180,-105,54,87,377,4,9,58
5180,-105,63,87,377,6,10,58
5180,-105,48,87,377,5,8,58
5180,-105,75,87,377,4,9,58
5180,-105,65,86,378,7,10,58
5180,-105,55,87,377,6,9,58
5180,-105,75,87,377,5,7,57
5180,-105,51,87,377,5,9,58
5180,-105,64,87,377,5,10,59
5180,-105,73,87,377,4,8,59
5180,-105,57,87,377,5,9,59
5180,-105,72,86,377,7,8,57
5180,-105,69,87,377,4,9,59
5180,-105,79,87,377,6,11,59
5200,-105,55,87,377,4,10,59
5200,-105,59,87,377,5,9,58
5200,-105,53,87,377,6,9,58
5200,-105,46,87,377,3,11,58
5200,-105,48,87,377,5,10,58
5200,-105,63,87,377,4,9,58
5200,-105,57,86,378,6,9,57
5200,-105,74,87,377,4,9,58
5200,-105,53,86,377,5,11,57
5200,-105,45,87,377,5,9,57
5200,-105,59,86,378,5,9,57
5200,-105,58,87,377,5,9,59
5200,-105,59,87,377,3,8,58
5200,-105,71,87,377,5,9,58
5200,-105,56,87,377,6,10,58
5200,-105,44,86,377,6,9,56
5200,-105,72,87,377,6,11,59
5200,-105,77,87,377,5,8,58
5200,-105,51,86,377,6,10,58
5200,-105,61,87,377,3,11,59
5200,-105,69,87,377,4,9,58
5200,-105,68,86,377,7,9,58
5200,-105,70,87,377,5,10,58
5200,-105,63,87,377,5,10,58
5200,-105,85,87,377,5,10,58
5200,-105,72,87,377,6,9,59
5200,-105,61,86,377,5,9,57
5200,-105,62,87,377,6,9,58
5200,-105,43,87,377,5,8,58
5200,-105,78,87,377,5,10,58
5200,-105,61,87,377,5,10,59
5200,-105,70,87,377,5,10,58
5200,-105,48,86,377,5,11,58
5200,-105,73,87,377,4,9,58
5200,-105,50,87,377,4,10,58
5200,-105,76,87,377,3,9,58
5200,-105,79,87,377,4,9,57
5200,-105,51,86,377,5,9,57
5200,-105,61,87,377,4,6,57
5200,-105,73,86,377,5,9,57
5200,-105,82,87,377,6,8,57
5200,-105,75,87,377,5,11,58
5200,-105,63,87,377,6,12,59
5200,-105,83,87,377,5,10,58
5200,-105,84,87,377,4,11,59
5200,-105,75,86,377,5,9,58
5200,-105,61,87,377,5,9,58
5200,-105,85,87,377,4,9,59
5200,-105,61,87,377,5,10,58
5200,-105,42,87,377,5,9,58
5200,-105,111,87,377,5,11,59
5200,-105,80,87,377,4,9,58
5200,-105,96,87,377,4,10,59
5200,-105,62,87,377,5,8,58
5200,-105,89,87,377,5,10,59
5200,-105,57,86,377,6,8,57
5200,-105,76,87,377,4,10,58
5200,-105,107,87,377,4,10,58
5200,-105,65,87,377,5,10,59
5200,-105,68,87,377,6,9,58
5200,-105,72,87,377,5,10,59
5200,-105,91,87,377,5,8,58
5200,-105,69,86,378,6,10,58
5200,-105,90,87,377,5,8,59
5200,-105,67,87,377,6,11,59
5200,-105,59,86,377,5,9,57
5200,-105,90,87,377,6,10,59
5200,-105,71,87,377,6,11,59
5200,-105,77,87,377,6,10,58
5200,-105,65,86,377,6,9,57
5200,-105,78,87,377,5,11,59
5200,-105,76,87,377,4,9,58
5200,-105,77,87,377,4,9,59
5200,-105,69,87,377,5,11,59
5200,-105,81,87,377,6,9,58
5200,-105,81,87,377,5,10,58
5200,-105,83,87,377,4,10,59
5200,-105,68,87,377,5,8,58
5200,-105,63,87,377,6,8,58
5200,-105,69,87,377,4,10,58
5200,-105,72,87,377,5,10,59
5200,-105,60,87,377,5,7,59
5200,-105,71,87,377,6,8,58
5200,-105,71,87,377,5,10,58
5200,-105,52,87,377,5,9,57
5200,-105,38,87,377,6,9,58
5200,-105,60,87,377,5,10,59
5200,-105,75,87,377,5,8,58
5200,-105,43,85,378,5,10,56
5200,-105,56,87,377,6,10,59
5200,-105,51,87,377,5,10,58
5200,-105,77,87,377,6,13,59
5200,-105,41,87,377,5,10,58
5200,-105,65,86,378,6,9,58
5200,-105,59,87,377,5,8,57
5200,-105,67,87,377,4,9,57
5200,-105,56,86,378,5,9,57
5200,-105,43,87,377,5,9,58
5200,-105,47,87,377,5,9,58
5200,-105,56,87,377,4,9,58
5200,-105,75,87,377,5,8,58
5200,-105,69,87,377,4,7,58
5200,-105,47,87,377,5,8,58
5200,-105,55,87,377,5,9,59
5200,-105,70,87,377,5,10,58
5200,-105,74,87,377,5,11,59
5200,-105,58,86,378,5,9,57
5200,-105,60,87,377,5,9,58
5200,-105,62,87,377,4,11,59
5200,-105,43,86,377,4,11,58
5200,-105,43,87,377,5,9,58
5200,-105,52,86,377,7,9,57
5200,-105,61,87,377,6,9,58
5200,-105,52,87,377,4,10,59
5200,-105,50,87,377,5,10,59
5200,-105,61,87,377,5,10,58
5200,-105,71,87,377,4,8,59
5200,-105,47,87,377,6,9,58
5200,-105,55,87,377,4,9,58
5200,-105,63,87,377,5,9,58
5200,-105,44,87,377,4,9,57
5200,-105,75,87,377,4,9,59
5200,-105,50,86,377,5,9,58
5200,-105,79,87,377,5,9,58
5200,-105,68,87,377,5,10,59
5200,-105,65,87,377,5,9,59
5200,-105,75,87,377,5,10,58
5200,-105,46,86,377,5,9,57
5200,-105,54,87,377,5,11,59
5200,-105,51,86,377,6,9,57
5200,-105,71,87,377,4,10,58
5200,-105,57,87,377,3,10,59
5200,-105,76,87,377,6,8,58
5200,-105,66,87,377,5,10,57
5200,-105,49,86,378,6,10,58
5200,-105,62,87,377,5,9,59
5200,-105,59,86,377,6,10,58
5200,-105,59,87,377,5,8,58
5200,-105,66,87,377,4,8,58
5200,-105,71,87,377,4,9,59
5200,-105,66,87,377,6,11,59
5200,-105,55,86,377,4,9,57
5200,-105,65,87,377,3,9,58
5200,-105,60,87,377,4,10,58
