freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
2412,-102,72,73,387,9,6,60
2412,-102,51,72,389,12,7,58
2412,-102,88,75,386,9,4,61
2412,-102,69,72,389,11,6,58
2412,-102,47,70,390,13,8,56
2412,-102,95,76,385,8,4,61
2412,-102,64,71,390,12,3,57
2412,-102,43,69,391,12,8,55
2412,-102,67,77,384,7,4,58
2412,-102,47,69,392,11,4,55
2412,-102,42,69,391,12,5,54
2412,-102,62,74,387,7,6,59
2412,-102,55,71,389,10,4,57
2412,-102,36,69,392,13,4,54
2412,-102,53,69,392,10,4,54
2412,-102,37,69,391,10,4,54
2412,-102,55,73,387,10,6,58
2412,-102,55,70,390,13,6,56
2412,-102,98,74,386,9,4,60
2412,-102,59,70,391,13,6,55
2412,-102,72,74,387,10,6,60
2412,-102,36,69,391,12,7,54
2412,-102,42,70,390,13,4,55
2412,-102,67,74,387,8,7,59
2412,-102,36,69,391,10,4,54
2412,-102,37,68,392,17,6,56
2412,-102,50,70,391,12,7,55
2412,-102,59,69,392,10,2,54
2412,-102,63,67,393,13,5,53
2412,-102,61,71,389,12,5,57
2412,-102,47,68,392,8,4,54
2412,-102,62,70,391,11,4,55
2412,-102,40,69,391,11,4,54
2412,-102,65,73,388,9,5,56
2412,-102,35,69,392,13,5,54
2412,-102,65,74,387,8,4,57
2412,-102,78,69,392,10,8,55
2412,-102,64,69,392,14,7,54
2412,-102,79,69,392,9,7,55
2412,-102,62,68,392,15,6,53
2412,-102,66,69,392,8,5,51
2412,-102,55,69,392,13,7,54
2412,-102,51,69,392,11,7,54
2412,-102,53,69,392,12,5,55
2412,-102,74,69,392,10,5,55
2412,-102,66,69,392,12,7,54
2412,-102,57,69,392,10,6,55
2412,-102,65,69,392,9,5,55
2412,-102,47,69,392,13,7,55
2412,-102,41,67,394,15,7,54
2412,-102,55,69,392,8,5,51
2412,-102,62,69,392,10,7,55
2412,-102,67,69,392,10,5,54
2412,-102,60,69,392,8,7,55
2412,-102,51,69,392,14,7,54
2412,-102,47,69,392,10,4,54
2412,-102,54,69,392,12,5,54
2412,-102,79,69,392,6,7,55
2412,-102,75,69,392,12,5,55
2412,-102,79,69,392,11,3,55
