freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
2412,-101,49,71,389,13,7,58
2412,-101,113,74,385,8,3,59
2412,-101,37,68,392,13,8,57
2412,-101,102,75,385,9,6,61
2412,-101,57,69,390,12,4,54
2412,-101,130,75,384,8,3,60
2412,-101,41,72,387,6,3,53
2412,-101,56,71,389,11,5,56
2412,-101,51,72,388,10,6,58
2412,-101,63,74,385,6,6,59
2412,-101,36,68,391,10,5,53
2412,-101,50,71,389,11,5,57
2412,-101,110,76,383,6,4,62
2412,-101,57,73,387,11,6,58
2412,-101,55,69,390,13,4,54
2412,-101,73,75,384,11,7,61
2412,-101,55,71,389,9,7,57
2412,-101,49,72,388,11,8,58
2412,-101,53,69,390,12,3,53
2412,-101,36,71,389,11,4,56
2412,-101,56,69,391,11,5,54
2412,-101,44,70,389,11,5,54
2412,-101,53,74,385,7,4,55
2412,-101,37,68,391,12,7,54
2412,-101,41,69,390,11,4,54
2412,-101,42,71,389,12,8,56
2412,-101,52,74,385,7,5,55
2412,-101,35,69,390,12,5,54
2412,-101,67,73,386,10,5,59
2412,-101,46,69,390,9,3,54
2412,-101,59,70,390,12,6,56
2412,-101,42,68,392,11,6,54
2412,-101,88,74,386,11,6,60
2412,-101,44,69,390,12,3,53
2412,-101,91,74,386,9,4,59
2412,-101,91,76,384,7,5,61
2412,-101,50,69,391,11,4,55
2412,-101,50,73,387,7,2,54
2412,-101,44,70,390,11,7,57
2412,-101,68,73,386,12,7,59
2412,-101,49,70,390,10,4,56
2412,-101,73,74,385,7,6,60
2412,-101,79,73,386,9,5,59
2412,-101,55,71,389,10,3,57
2412,-101,77,74,386,10,5,60
2412,-101,50,68,391,8,3,54
2412,-101,69,70,389,11,3,55
2412,-101,51,70,390,8,5,56
2412,-101,33,68,391,11,5,53
2412,-101,64,72,388,11,5,58
2412,-101,59,70,390,13,5,56
2412,-101,50,72,388,11,7,57
2412,-101,57,69,391,11,3,54
2412,-101,65,69,390,8,8,54
2412,-101,60,69,390,12,5,54
2412,-101,59,69,390,8,7,54
2412,-101,47,69,390,11,6,56
2412,-101,52,68,392,11,7,53
2412,-101,67,69,390,10,5,54
2412,-101,70,69,390,7,6,55
2412,-101,74,69,390,12,6,55
2412,-101,66,69,390,9,4,51
2412,-101,52,69,390,11,8,54
2412,-101,43,69,390,8,6,55
2412,-101,69,69,390,5,7,55
2412,-101,54,69,390,13,7,56
2412,-101,57,69,390,10,6,54
2412,-101,66,69,390,8,5,54
2412,-101,51,69,390,10,7,53
2412,-101,44,69,390,6,7,55
2412,-101,41,69,390,11,5,54
2412,-101,46,69,390,8,8,54
2412,-101,47,69,390,10,5,54
2412,-101,81,69,390,7,5,55
2412,-101,55,69,390,7,5,50
2412,-101,66,69,390,8,6,55
2412,-101,46,69,390,12,6,55
2412,-101,50,69,390,7,6,54
2412,-101,60,69,390,12,6,54
2412,-101,59,69,390,10,7,55
2412,-101,67,69,390,11,6,54
2412,-101,52,67,393,16,5,53
2412,-101,61,69,390,11,8,54
2412,-101,47,69,390,10,6,55
2412,-101,69,69,390,7,1,51
2412,-101,78,69,390,9,6,55
2412,-101,70,69,390,13,6,54
2412,-101,78,69,390,7,5,55
2412,-101,72,69,390,8,6,54
2412,-101,52,67,392,15,6,56
2412,-101,58,69,391,12,4,54
2412,-101,47,69,390,9,5,54
2412,-101,69,69,390,10,5,55
2412,-101,58,69,390,11,1,54
2412,-101,70,69,390,9,9,54
2412,-101,73,69,390,11,5,54
2412,-101,48,69,390,8,4,54
2412,-101,57,69,390,8,9,53
2412,-101,50,69,390,7,7,55
2412,-101,55,69,390,10,5,54
2412,-101,70,69,390,9,6,54
2412,-101,64,69,391,13,7,53
2412,-101,68,69,390,9,6,55
2412,-101,59,69,390,11,6,54
2412,-101,48,69,390,7,5,55
2412,-101,50,68,392,14,7,55
2412,-101,61,69,390,12,8,57
2412,-101,68,69,390,5,6,53
2412,-101,78,69,390,9,5,54
2412,-101,64,69,390,11,7,54
2412,-101,52,69,390,8,7,56
2412,-101,51,69,390,11,5,53
2412,-101,40,69,390,9,8,54
2412,-101,62,69,390,12,7,55
2412,-101,72,69,390,11,6,55
2412,-101,61,69,390,10,6,54
2412,-101,56,69,390,8,4,54
2412,-101,58,69,390,11,5,50
2412,-101,54,69,390,9,6,55
2412,-101,59,69,390,11,6,54
2412,-101,62,69,390,6,6,54
2412,-101,66,69,390,12,6,54
2412,-101,76,69,390,11,4,55
2412,-101,61,69,390,12,6,55
2412,-101,46,69,390,10,4,54
2412,-101,45,69,390,10,4,53
2412,-101,47,69,390,9,8,55
2412,-101,54,69,390,10,7,55
2412,-101,62,69,390,12,5,54
2412,-101,64,69,390,10,6,54
2412,-101,49,69,390,7,4,50
2412,-101,52,69,390,9,3,53
2412,-101,55,69,390,10,4,54
2412,-101,56,69,390,11,5,55
2412,-101,64,69,390,9,5,54
2412,-101,74,69,390,8,6,55
2412,-101,75,69,390,11,4,54
2412,-101,61,69,390,9,7,55
2412,-101,55,69,390,12,6,54
2412,-101,45,69,390,8,6,55
2412,-101,57,69,390,6,5,51
2412,-101,60,72,387,9,5,58
2412,-101,54,70,389,10,5,56
2412,-101,58,74,386,7,4,54
2412,-101,35,69,391,12,8,54
2412,-101,45,69,390,14,4,56
2412,-101,54,71,389,11,6,57
2412,-101,51,70,389,10,4,55
2412,-101,39,69,391,11,6,56
2412,-101,80,72,387,12,5,58
2412,-101,53,69,390,8,4,55
2412,-101,49,71,388,10,4,57
